time	sw_delta_vac	sw_delta_vac0	sw_delta_delta	sw_delta_bst	sw_ba2_ba1	sw_ba2_ba2	sw_ba2_bst	sw_ba5_ba1	sw_ba5_ba2	sw_ba5_ba5	sw_ba5_bst	sw_ba1_bst	sw_ba1_ba1	sw_alpha_vac	sw_alpha_alpha	sw_wt_vac	sw_ba5_biv	sw_bq1_bst	sw_bq1_biv	sw_bq1_ba1	sw_bq1_ba2	sw_bq1_ba5	sw_bq1_bq1	sw_xbb_bst	sw_xbb_biv	sw_xbb_bq1	sw_xbb_ba5	sw_xbb_xbb
43918	0.0	0.0	1.3043626838111296e-09	0.0	2.7881474495392436e-11	6.343953595481883e-09	0.0	1.4891168852721574e-11	8.122666403046235e-09	0.0	0.0	0.0	3.174288162984867e-11	0.0	8.951703486484388e-08	0.0	0.0	0.0	0.0	2.7771118566201986e-12	4.294324633398607e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43919	0.0	0.0	1.43868221613326e-09	0.0	2.7743703208000205e-11	7.363913512176104e-09	0.0	1.4740079317622517e-11	9.40881323181595e-09	0.0	0.0	0.0	3.179575164722843e-11	0.0	9.422803026923e-08	0.0	0.0	0.0	0.0	2.7392241854268423e-12	4.962052939157644e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43920	0.0	0.0	1.5197162115719925e-09	0.0	2.760444947632102e-11	8.637803261820348e-09	0.0	1.4589814107280515e-11	1.1020373530561467e-08	0.0	0.0	0.0	3.1845997360336413e-11	0.0	9.841193586345495e-08	0.0	0.0	0.0	0.0	2.701825777972195e-12	5.802407489061029e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43921	0.0	0.0	1.5655361819479463e-09	0.0	2.7463749504892577e-11	9.389294726222918e-09	0.0	1.4440385340045182e-11	1.1931057386114711e-08	0.0	0.0	0.0	3.1893603603205756e-11	0.0	1.0122882092362355e-07	0.0	0.0	0.0	0.0	2.6649110762996966e-12	6.251490667906449e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43922	0.0	0.0	1.5916541425394275e-09	0.0	2.7321639657257896e-11	1.0690981779111435e-08	0.0	1.4291804694523552e-11	1.3560405400609995e-08	0.0	0.0	0.0	3.193855598521342e-11	0.0	1.0395875319989275e-07	0.0	0.0	0.0	0.0	2.628474564416137e-12	7.090691856734621e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43923	0.0	0.0	1.6072721794852142e-09	0.0	2.717815643871454e-11	1.2959238118643685e-08	0.0	1.4144083413510941e-11	1.6452484782731364e-08	0.0	0.0	0.0	3.1980840898948976e-11	0.0	1.0745391223096217e-07	0.0	0.0	0.0	0.0	2.5925107686077064e-12	8.614750879840402e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43924	0.0	0.0	1.6206511382813214e-09	0.0	2.7033336479116374e-11	1.4537513148944788e-08	0.0	1.3997232308082159e-11	1.8413425198033812e-08	0.0	0.0	0.0	3.202044552766131e-11	0.0	1.1012948124468813e-07	0.0	0.0	0.0	0.0	2.5570142577315116e-12	9.615435496256186e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43925	0.0	0.0	1.6312320537709036e-09	0.0	2.6887216515741292e-11	1.538548580301255e-08	0.0	1.3851261761835997e-11	1.9396450827279873e-08	0.0	0.0	0.0	3.205735785227854e-11	0.0	1.1196130110809406e-07	0.0	0.0	0.0	0.0	2.5219796434832348e-12	1.0071781619396941e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43926	0.0	0.0	1.6409526484421687e-09	0.0	2.673983337623669e-11	1.7284775142170546e-08	0.0	1.3706181735286203e-11	2.1758203626106764e-08	0.0	0.0	0.0	3.209156665799617e-11	0.0	1.1496777918048102e-07	0.0	0.0	0.0	0.0	2.4874015806416357e-12	1.1280068704157585e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43927	0.0	0.0	1.6504338723955764e-09	0.0	2.6591223961655103e-11	1.884535078389796e-08	0.0	1.3562001770392106e-11	2.365556606478816e-08	0.0	0.0	0.0	3.212306154042848e-11	0.0	1.1775246235107745e-07	0.0	0.0	0.0	0.0	2.4532747672905442e-12	1.2223678280452916e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43928	0.0	0.0	1.6598731250083338e-09	0.0	2.644142522959217e-11	1.9779856345821986e-08	0.0	1.3418730995221956e-11	2.4712687513637653e-08	0.0	0.0	0.0	3.21518329113195e-11	0.0	1.199517650596267e-07	0.0	0.0	0.0	0.0	2.4195939450190278e-12	1.2699029146088675e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43929	0.0	0.0	1.669420627875857e-09	0.0	2.6290474177438684e-11	2.128459374818812e-08	0.0	1.3276378128742345e-11	2.6513252218178023e-08	0.0	0.0	0.0	3.217787200380866e-11	0.0	1.2304817451375677e-07	0.0	0.0	0.0	0.0	2.386353899100364e-12	1.3578151016458116e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43930	0.0	0.0	1.6795637203376758e-09	0.0	2.6138407825758768e-11	2.256391031787545e-08	0.0	1.3134951485726977e-11	2.8002569692073416e-08	0.0	0.0	0.0	3.220117087724825e-11	0.0	1.2671812001833797e-07	0.0	0.0	0.0	0.0	2.353549458650461e-12	1.4279552145300861e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43931	0.0	0.0	1.6914015232974388e-09	0.0	2.5985263201805433e-11	2.3787557003649338e-08	0.0	1.2994458981778154e-11	2.9406647697536148e-08	0.0	0.0	0.0	3.2221722421568856e-11	0.0	1.311151351683197e-07	0.0	0.0	0.0	0.0	2.3211754967663493e-12	1.4928696598276037e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43932	0.0	0.0	1.7081109342416234e-09	0.0	2.5831077323185095e-11	2.4994942896161928e-08	0.0	1.2854908138454354e-11	3.0778009356119954e-08	0.0	0.0	0.0	3.223952036118973e-11	0.0	1.366685575028373e-07	0.0	0.0	0.0	0.0	2.289226930645347e-12	1.5554869312547333e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43933	0.0	0.0	1.7336795784196362e-09	0.0	2.567588718168236e-11	2.6095852371144188e-08	0.0	1.2716306088497538e-11	3.199784769272583e-08	0.0	0.0	0.0	3.225455925847186e-11	0.0	1.428333669331995e-07	0.0	0.0	0.0	0.0	2.2576987216855148e-12	1.609320730271e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43934	0.0	0.0	1.7725723588086605e-09	0.0	2.5519729727255458e-11	2.6937203019509985e-08	0.0	1.2578659581153687e-11	3.286527931746944e-08	0.0	0.0	0.0	3.226683451671041e-11	0.0	1.4912805535112107e-07	0.0	0.0	0.0	0.0	2.2265858755679836e-12	1.643444025589675e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43935	0.0	0.0	1.8299777732688132e-09	0.0	2.5362641852213863e-11	2.7555249859549984e-08	0.0	1.2441974987580288e-11	3.3430571969832815e-08	0.0	0.0	0.0	3.2276342382665454e-11	0.0	1.5449795040280942e-07	0.0	0.0	0.0	0.0	2.195883442321717e-12	1.660788802974953e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43936	0.0	0.0	1.903646789637866e-09	0.0	2.5204660375587635e-11	2.814675450052567e-08	0.0	1.2306258306334542e-11	3.395536058878698e-08	0.0	0.0	0.0	3.228307994862852e-11	0.0	1.6002312465374167e-07	0.0	0.0	0.0	0.0	2.165586516371297e-12	1.6758435344662424e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43937	0.0	0.0	1.9990784164391253e-09	0.0	2.5045822027699515e-11	2.8832076716138703e-08	0.0	1.2171515168936217e-11	3.4598686754298923e-08	0.0	0.0	0.0	3.2287045154023834e-11	0.0	1.6754020225776874e-07	0.0	0.0	0.0	0.0	2.135690236568266e-12	1.697346473311895e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43938	0.0	0.0	2.124020642983081e-09	0.0	2.488616343494909e-11	2.949288716940722e-08	0.0	1.203775084549902e-11	3.520365856378956e-08	0.0	0.0	0.0	3.2288236786543124e-11	0.0	1.7504901330499509e-07	0.0	0.0	0.0	0.0	2.106189786206584e-12	1.7166456793090183e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43939	0.0	0.0	2.280438377881157e-09	0.0	2.4725721104818805e-11	3.0130473018334175e-08	0.0	1.1904970250424725e-11	3.5772250774365975e-08	0.0	0.0	0.0	3.228665448281312e-11	0.0	1.8266175876377365e-07	0.0	0.0	0.0	0.0	2.077080393022714e-12	1.7338714569569348e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43940	0.0	0.0	2.5161330258275394e-09	0.0	2.4564531411111432e-11	3.0913489601141963e-08	0.0	1.1773177948154088e-11	3.6527176482341684e-08	0.0	0.0	0.0	3.2282298728595294e-11	0.0	1.903174982803339e-07	0.0	0.0	0.0	0.0	2.0483573291808827e-12	1.7612493458253352e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43941	0.0	0.0	2.7933335349347462e-09	0.0	2.440263057942772e-11	3.173183408799261e-08	0.0	1.1642378158968988e-11	3.7321917789860994e-08	0.0	0.0	0.0	3.227517085851775e-11	0.0	1.9880402207101102e-07	0.0	0.0	0.0	0.0	2.0200159112439777e-12	1.7906633004554465e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43942	0.0	0.0	3.1158205704669343e-09	0.0	2.4240054672892943e-11	3.243532192486313e-08	0.0	1.151257476484018e-11	3.7958114005754614e-08	0.0	0.0	0.0	3.226527305533953e-11	0.0	2.054460780073871e-07	0.0	0.0	0.0	0.0	1.9920515001306423e-12	1.8112280369222704e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43943	0.0	0.0	3.5457807050480173e-09	0.0	2.4076839578141016e-11	3.3122713211357454e-08	0.0	1.1383771315315163e-11	3.856714423349144e-08	0.0	0.0	0.0	3.2252608348747494e-11	0.0	2.1136742076814644e-07	0.0	0.0	0.0	0.0	1.9644595010589948e-12	1.8302238971604935e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43944	0.0	0.0	4.313544758794626e-09	0.0	2.3913020991563915e-11	3.400883605929176e-08	0.0	1.1255971033440948e-11	3.943255956883862e-08	0.0	0.0	0.0	3.223718061368715e-11	0.0	2.1966790025923675e-07	0.0	0.0	0.0	0.0	1.9372353634774776e-12	1.8632058675729533e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43945	0.0	0.0	5.823107166449817e-09	0.0	2.374863440583438e-11	3.4710495709161474e-08	0.0	1.1129176821716326e-11	4.004715992397236e-08	0.0	0.0	0.0	3.221899456822802e-11	0.0	2.2908470799752522e-07	0.0	0.0	0.0	0.0	1.910374580983306e-12	1.8822587201245698e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43946	0.0	0.0	8.387477051062808e-09	0.0	2.358371509670914e-11	3.542514450307306e-08	0.0	1.1003391268068795e-11	4.0673143677564106e-08	0.0	0.0	0.0	3.219805577096552e-11	0.0	2.404535458111038e-07	0.0	0.0	0.0	0.0	1.8838726912289444e-12	1.9018764646597272e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43947	0.0	0.0	1.2580984222750404e-08	0.0	2.3418298110119684e-11	3.6120496569628546e-08	0.0	1.0878616651851017e-11	4.126786730632866e-08	0.0	0.0	0.0	3.217437061796083e-11	0.0	2.5209289263969345e-07	0.0	0.0	0.0	0.0	1.857725275817092e-12	1.9197196939846767e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43948	0.0	0.0	1.7512268157759854e-08	0.0	2.325241824955747e-11	3.670438203117195e-08	0.0	1.0754854949852055e-11	4.171000496479649e-08	0.0	0.0	0.0	3.2147946339221086e-11	0.0	2.647620962507888e-07	0.0	0.0	0.0	0.0	1.8319279601845614e-12	1.9291577787478586e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43949	0.0	0.0	2.206301162907418e-08	0.0	2.3086110063759425e-11	3.715029610958803e-08	0.0	1.0632107842318693e-11	4.1965697126056415e-08	0.0	0.0	0.0	3.211879099472197e-11	0.0	2.749207007256567e-07	0.0	0.0	0.0	0.0	1.806476413475525e-12	1.9284115132008923e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43950	0.0	0.0	3.096841927468406e-08	0.0	2.2919407834700305e-11	3.7538498220911224e-08	0.0	1.0510376718982401e-11	4.214214869646421e-08	0.0	0.0	0.0	3.2086913469976414e-11	0.0	2.876962735876351e-07	0.0	0.0	0.0	0.0	1.7813663484045255e-12	1.9234473657739716e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43951	0.0	0.0	4.618757066634052e-08	0.0	2.2752345565903143e-11	3.786659350451039e-08	0.0	1.0389662685092044e-11	4.223680534177978e-08	0.0	0.0	0.0	3.20523234711557e-11	0.0	3.0543939248449367e-07	0.0	0.0	0.0	0.0	1.7565935211108305e-12	1.9141640751421378e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43952	0.0	0.0	6.510464577773514e-08	0.0	2.2584956971356225e-11	3.813391348744348e-08	0.0	1.0269966567667417e-11	4.224941331013443e-08	0.0	0.0	0.0	3.2015031519982545e-11	0.0	3.242003535650041e-07	0.0	0.0	0.0	0.0	1.7321537310597363e-12	1.9005871309085188e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43953	0.0	0.0	8.886549511311006e-08	0.0	2.2417275475260827e-11	3.836305106665945e-08	0.0	1.0151288929873485e-11	4.221040662097951e-08	0.0	0.0	0.0	3.197504895614368e-11	0.0	3.4289626306891267e-07	0.0	0.0	0.0	0.0	1.7080428229818218e-12	1.884423268429196e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43954	0.0	0.0	1.0739223412301317e-07	0.0	2.224933448858149e-11	3.856634069470734e-08	0.0	1.0033630299220699e-11	4.21364801277111e-08	0.0	0.0	0.0	3.1932388148814344e-11	0.0	3.620510608098854e-07	0.0	0.0	0.0	0.0	1.6842567426533605e-12	1.866611066574817e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43955	0.0	0.0	1.2247789193068488e-07	0.0	2.2081172220451793e-11	3.875435597248494e-08	0.0	9.916994902362864e-12	4.204189222295163e-08	0.0	0.0	0.0	3.188706614517711e-11	0.0	3.7643332558344014e-07	0.0	0.0	0.0	0.0	1.6607924755910513e-12	1.8479471504017622e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43956	0.0	0.0	1.34427655219199e-07	0.0	2.191287575418629e-11	3.893206162259318e-08	0.0	9.801424751589918e-12	4.1933405616800004e-08	0.0	0.0	0.0	3.183913809445399e-11	0.0	3.8720000325326453e-07	0.0	0.0	0.0	0.0	1.6376566250818056e-12	1.8288102238109426e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43957	0.0	0.0	1.5473027779873024e-07	0.0	2.174494043672371e-11	3.910552224648509e-08	0.0	9.687277444519246e-12	4.181918768516674e-08	0.0	0.0	0.0	3.178896981450451e-11	0.0	4.067818287568813e-07	0.0	0.0	0.0	0.0	1.614935324871589e-12	1.8096525133062395e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43958	0.0	0.0	1.856634560879576e-07	0.0	2.1580096387978644e-11	3.9274737285369613e-08	0.0	9.576637149958163e-12	4.169934985946434e-08	0.0	0.0	0.0	3.173862381814689e-11	0.0	4.254007483768748e-07	0.0	0.0	0.0	0.0	1.593149149734462e-12	1.7904806912904048e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43959	0.0	0.0	2.2167994681058533e-07	0.0	2.1434506306986856e-11	3.944133193554713e-08	0.0	9.48196627414218e-12	4.1576147709397424e-08	0.0	0.0	0.0	3.170035533841292e-11	0.0	4.452556577672752e-07	0.0	0.0	0.0	0.0	1.5754296452836509e-12	1.7714187786372453e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43960	0.0	0.0	2.58836979463953e-07	0.0	2.1388782372521485e-11	3.960542482977948e-08	0.0	9.46550560578149e-12	4.144983444608296e-08	0.0	0.0	0.0	3.1735335842394474e-11	0.0	4.618641593571139e-07	0.0	0.0	0.0	0.0	1.5774274032734473e-12	1.7524798846751942e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43961	0.0	0.0	2.90923146903341e-07	0.0	2.176204975915765e-11	3.9767006675434174e-08	0.0	9.773608083533021e-12	4.132049319468099e-08	0.0	0.0	0.0	3.20858639467792e-11	0.0	4.808944543043978e-07	0.0	0.0	0.0	0.0	1.6610707980638113e-12	1.733667597292698e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43962	0.0	0.0	3.1506524845661936e-07	0.0	2.3388695120468493e-11	3.9926041579260984e-08	0.0	1.1049627699590043e-11	4.1188171777928925e-08	0.0	0.0	0.0	3.338623601195272e-11	0.0	4.977943414656518e-07	0.0	0.0	0.0	0.0	1.9879009631787382e-12	1.71498345455109e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43963	0.0	0.0	3.2970086177693435e-07	0.0	2.7718168038811325e-11	4.0082487111905335e-08	0.0	1.4408513123872689e-11	4.105290938264786e-08	0.0	0.0	0.0	3.67408928665335e-11	0.0	5.090055236481781e-07	0.0	0.0	0.0	0.0	2.8372410982057915e-12	1.6964284254449925e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43964	0.0	0.0	3.541501603843065e-07	0.0	3.617437543902496e-11	4.023630035501482e-08	0.0	2.0938107828964544e-11	4.091474455217266e-08	0.0	0.0	0.0	4.3242031325548756e-11	0.0	5.249191161952905e-07	0.0	0.0	0.0	0.0	4.4798548808583214e-12	1.6780033542596322e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43965	0.0	0.0	3.837363081674589e-07	0.0	5.3555725010456714e-11	4.038743880304649e-08	0.0	3.4329746215806014e-11	4.0773716336477016e-08	0.0	0.0	0.0	5.65459182147085e-11	0.0	5.447108453108118e-07	0.0	0.0	0.0	0.0	7.840641020561866e-12	1.6597090260751246e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43966	0.0	0.0	4.1600220332297696e-07	0.0	9.271758614308782e-11	4.053586051029711e-08	0.0	6.448361781998757e-11	4.062986443858861e-08	0.0	0.0	0.0	8.643750882336931e-11	0.0	5.623891666460444e-07	0.0	0.0	0.0	0.0	1.540269795074645e-11	1.6415461767206137e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43967	0.0	0.0	4.4457550925124595e-07	0.0	1.4054852591895456e-10	4.068152412132513e-08	0.0	1.0114578317561093e-10	4.048322920603602e-08	0.0	0.0	0.0	1.2308841264034654e-10	0.0	5.805569839073573e-07	0.0	0.0	0.0	0.0	2.455710212634097e-11	1.623515494178859e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43968	0.0	0.0	4.7406077781926965e-07	0.0	2.8733560127739233e-10	4.0824388892646856e-08	0.0	2.1412316591808504e-10	4.033385161073561e-08	0.0	0.0	0.0	2.349573701423149e-10	0.0	6.015328776925882e-07	0.0	0.0	0.0	0.0	5.287806394982127e-11	1.6056176193740706e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43969	0.0	0.0	4.947643866397625e-07	0.0	4.4665369918455883e-10	4.096441471370349e-08	0.0	3.3605097262723266e-10	4.018177322797778e-08	0.0	0.0	0.0	3.570396768162051e-10	0.0	6.157813628153227e-07	0.0	0.0	0.0	0.0	8.327766357822785e-11	1.5878531469311305e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43970	0.0	0.0	5.113209089121068e-07	0.0	6.519202937742038e-10	4.110156212755035e-08	0.0	4.927247272250773e-10	4.002703621515132e-08	0.0	0.0	0.0	5.14724463487541e-10	0.0	6.286743695858413e-07	0.0	0.0	0.0	0.0	1.2224298042879445e-10	1.570222625939815e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43971	0.0	0.0	5.322720160472852e-07	0.0	8.459160668807355e-10	4.123579235127436e-08	0.0	6.396499648767234e-10	3.986968329024914e-08	0.0	0.0	0.0	6.648840892929637e-10	0.0	6.466171099081685e-07	0.0	0.0	0.0	0.0	1.5851532747948277e-10	1.5527265607249132e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43972	0.0	0.0	5.574104111326059e-07	0.0	1.1064098467833846e-09	4.13670672961264e-08	0.0	8.370583650291109e-10	3.970975771017313e-08	0.0	0.0	0.0	8.664011947223725e-10	0.0	6.65217272672153e-07	0.0	0.0	0.0	0.0	2.0728673917768923e-10	1.5353654116215903e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43973	0.0	0.0	5.829520818614644e-07	0.0	1.3893471375745313e-09	4.149534958735258e-08	0.0	1.0505371114340765e-09	3.95473032488544e-08	0.0	0.0	0.0	1.0862250163370418e-09	0.0	6.81479027468814e-07	0.0	0.0	0.0	0.0	2.5981377546726235e-10	1.5181395957553024e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43974	0.0	0.0	5.988609828584193e-07	0.0	1.719655352520658e-09	4.162060258371012e-08	0.0	1.299268328711652e-09	3.938236417520438e-08	0.0	0.0	0.0	1.3433638612907523e-09	0.0	6.933032938080994e-07	0.0	0.0	0.0	0.0	3.20908936251163e-10	1.5010494878255947e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43975	0.0	0.0	6.156922740326397e-07	0.0	2.1097142663791885e-09	4.174279039665357e-08	0.0	1.5926007012398183e-09	3.921498523091417e-08	0.0	0.0	0.0	1.647440204059472e-09	0.0	7.069982028095921e-07	0.0	0.0	0.0	0.0	3.9287789160157625e-10	1.4840954208931288e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43976	0.0	0.0	6.285816241757573e-07	0.0	2.511143781718501e-09	4.186187790917654e-08	0.0	1.8928158348929594e-09	3.904521160811791e-08	0.0	0.0	0.0	1.9620978486038418e-09	0.0	7.188919351899143e-07	0.0	0.0	0.0	0.0	4.661569474617701e-10	1.4672776871693042e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43977	0.0	0.0	6.385389365429953e-07	0.0	2.850434688656553e-09	4.1977830794296185e-08	0.0	2.1430043181201625e-09	3.8873088926937345e-08	0.0	0.0	0.0	2.231705706052071e-09	0.0	7.29602059950691e-07	0.0	0.0	0.0	0.0	5.264094290129944e-10	1.4505965388078395e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43978	0.0	0.0	6.491484175825461e-07	0.0	3.1805797049341564e-09	4.209061553316491e-08	0.0	2.3844994088265697e-09	3.869866321292341e-08	0.0	0.0	0.0	2.49613159084174e-09	0.0	7.401201860636869e-07	0.0	0.0	0.0	0.0	5.841349235429527e-10	1.4340521886977107e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43979	0.0	0.0	6.600097082440041e-07	0.0	3.4916171093144477e-09	4.220019943279792e-08	0.0	2.609657419149238e-09	3.852198087441244e-08	0.0	0.0	0.0	2.7477947968780793e-09	0.0	7.495507528430779e-07	0.0	0.0	0.0	0.0	6.374291654533819e-10	1.4176448112568728e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43980	0.0	0.0	6.702900789710509e-07	0.0	3.772501603591763e-09	4.230655064340248e-08	0.0	2.8100470062525537e-09	3.8343088679813016e-08	0.0	0.0	0.0	2.9782443659381785e-09	0.0	7.585468363960838e-07	0.0	0.0	0.0	0.0	6.842011833703051e-10	1.4013745432261631e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43981	0.0	0.0	6.804010739379506e-07	0.0	4.0850706386010856e-09	4.2409638175295835e-08	0.0	3.033677386418975e-09	3.816203373484025e-08	0.0	0.0	0.0	3.234201286099448e-09	0.0	7.669915655745703e-07	0.0	0.0	0.0	0.0	7.365894025874547e-10	1.3852414844628596e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43982	0.0	0.0	6.911386799412032e-07	0.0	4.473133227284922e-09	4.250943191540056e-08	0.0	3.3142934295579372e-09	3.797886345971499e-08	0.0	0.0	0.0	3.549025095580549e-09	0.0	7.756161977500853e-07	0.0	0.0	0.0	0.0	8.030623840250084e-10	1.3692456987333356e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43983	0.0	0.0	7.01356874052607e-07	0.0	4.856782913629952e-09	4.260590264330383e-08	0.0	3.5897069121574215e-09	3.779362556634316e-08	0.0	0.0	0.0	3.862544480358203e-09	0.0	7.833069981749682e-07	0.0	0.0	0.0	0.0	8.67871586902458e-10	1.3533872145043038e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43984	0.0	0.0	7.104129867685659e-07	0.0	5.253482229356785e-09	4.2699022046869944e-08	0.0	3.873469303311523e-09	3.7606368035493246e-08	0.0	0.0	0.0	4.187983128242316e-09	0.0	7.905526280712301e-07	0.0	0.0	0.0	0.0	9.344465218165683e-10	1.3376660257321324e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43985	0.0	0.0	7.184607294590456e-07	0.0	5.61682193564934e-09	4.2788762737394224e-08	0.0	4.129629304480356e-09	3.741713909398809e-08	0.0	0.0	0.0	4.490250476896578e-09	0.0	7.967297567791199e-07	0.0	0.0	0.0	0.0	9.937258170745807e-10	1.3220820926497597e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43986	0.0	0.0	7.261078187692944e-07	0.0	5.918855916829649e-09	4.287509826428709e-08	0.0	4.3367570555485444e-09	3.7225987191926844e-08	0.0	0.0	0.0	4.748020584989757e-09	0.0	8.021836802238667e-07	0.0	0.0	0.0	0.0	1.040362895519272e-09	1.3066353425507287e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43987	0.0	0.0	7.34544046727839e-07	0.0	6.306847959394291e-09	4.2958003129277905e-08	0.0	4.609113050440082e-09	3.703296097995455e-08	0.0	0.0	0.0	5.072594757063824e-09	0.0	8.075171803913889e-07	0.0	0.0	0.0	0.0	1.1032228271551503e-09	1.2913256705698924e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43988	0.0	0.0	7.424494167623705e-07	0.0	6.708449152826539e-09	4.303745280012819e-08	0.0	4.890302771451887e-09	3.683810928659468e-08	0.0	0.0	0.0	5.40957723040987e-09	0.0	8.133365300157331e-07	0.0	0.0	0.0	0.0	1.1680022851889194e-09	1.2761529404603511e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43989	0.0	0.0	7.495966742369726e-07	0.0	7.13067656387619e-09	4.311342372384408e-08	0.0	5.1857054109170185e-09	3.664148109566157e-08	0.0	0.0	0.0	5.764362701361604e-09	0.0	8.192786436253839e-07	0.0	0.0	0.0	0.0	1.2360492455270525e-09	1.261116985366213e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43990	0.0	0.0	7.563282288539321e-07	0.0	7.642559882444595e-09	4.3185893339378596e-08	0.0	5.548640367439784e-09	3.6443125523768105e-08	0.0	0.0	0.0	6.189370220007579e-09	0.0	8.250737414530381e-07	0.0	0.0	0.0	0.0	1.3207789121141458e-09	1.2462176085907624e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43991	0.0	0.0	7.623034650098556e-07	0.0	8.138553689359472e-09	4.325484008981456e-08	0.0	5.897017792121682e-09	3.624309179794497e-08	0.0	0.0	0.0	6.605071375153634e-09	0.0	8.311918798784638e-07	0.0	0.0	0.0	0.0	1.4014145279804108e-09	1.2314545843596575e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43992	0.0	0.0	7.678127745069109e-07	0.0	8.534291500814421e-09	4.332024343401914e-08	0.0	6.1656755604547204e-09	3.6041429233386614e-08	0.0	0.0	0.0	6.947475464192386e-09	0.0	8.363433885088426e-07	0.0	0.0	0.0	0.0	1.4615751526914486e-09	1.2168276585787933e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
